Env,Hybrid,DP,DH,Yield
NCH1_2018,PHW65_MOG_0037/LH195,20180508,20180925,12.32443181
NCH1_2018,PHW65_MOG_0316/PHT69,20180508,20180925,10.8814031
NCH1_2018,PHW65_MOG_0381/PHT69,20180508,20180925,12.70229318
NCH1_2018,PHN11_PHW65_0070/LH195,20180508,20180925,13.85910132
NCH1_2018,LH74/PHN82,20180508,20180925,13.91370919
NCH1_2018,PHN11_PHW65_0494/LH195,20180508,20180925,7.738625915
NCH1_2018,MO44_PHW65_0180/LH195,20180508,20180925,13.02931274
NCH1_2018,PHN11_PHW65_0063/PHT69,20180508,20180925,7.567897855
NCH1_2018,PHN11_PHW65_0323/LH195,20180508,20180925,12.32443181
NCH1_2018,MO44_PHW65_0376/LH195,20180508,20180925,13.47559086
NCH1_2018,PHN11_PHW65_0577/PHT69,20180508,20180925,12.73932611
NCH1_2018,PHN11_PHW65_0147/LH195,20180508,20180925,12.05704154
NCH1_2018,PHW65_MOG_0306/PHT69,20180508,20180925,7.664560066
NCH1_2018,PHN11_PHW65_0512/PHT69,20180508,20180925,11.41932203
NCH1_2018,PHN11_PHW65_0395/LH195,20180508,20180925,11.78337451
NCH1_2018,MO44_PHW65_0188/PHT69,20180508,20180925,12.03883892
NCH1_2018,LH74/PHN82,20180508,20180925,10.85252998
NCH1_2018,PHN11_PHW65_0022/PHT69,20180508,20180925,11.35090527
NCH1_2018,PHW65_MOG_0545/PHT69,20180508,20180925,10.64476899
NCH1_2018,B14A/H95,20180508,20180925,10.50605244
NCH1_2018,PHN11_PHW65_0385/LH195,20180508,20180925,11.82229046
NCH1_2018,MO44_PHW65_0080/LH195,20180508,20180925,8.615490252
NCH1_2018,B37/MO17,20180508,20180925,9.45406631
NCH1_2018,PHN11_PHW65_0360/LH195,20180508,20180925,10.63472616
NCH1_2018,PHN11_PHW65_0276/LH195,20180508,20180925,11.93464459
NCH1_2018,PHW65_MOG_0513/LH195,20180508,20180925,10.27130136
NCH1_2018,PHN11_PHW65_0016/PHT69,20180508,20180925,7.474374028
NCH1_2018,PHN11_PHW65_0359/LH195,20180508,20180925,8.48681653
NCH1_2018,MO44_PHW65_0288/LH195,20180508,20180925,11.31136164
NCH1_2018,PHW65_MOG_0175/PHT69,20180508,20180925,13.10714465
NCH1_2018,PHN11_PHW65_0089/LH195,20180508,20180925,8.727844379
NCH1_2018,PHW65_MOG_0014/PHT69,20180508,20180925,12.91758629
NCH1_2018,PHN11_PHW65_0077/LH195,20180508,20180925,9.104450393
NCH1_2018,PHW65_MOG_0296/PHT69,20180508,20180925,10.58137365
NCH1_2018,PHW65_MOG_0392/LH195,20180508,20180925,10.43575265
NCH1_2018,PHW65_MOG_0173/LH195,20180508,20180925,9.947420188
NCH1_2018,MO44_PHW65_0009/LH195,20180508,20180925,16.08107681
NCH1_2018,PHN11_PHW65_0341/LH195,20180508,20180925,12.68346288
NCH1_2018,PHW65_MOG_0352/PHT69,20180508,20180925,7.277283548
NCH1_2018,PHN11_PHW65_0088/PHT69,20180508,20180925,10.97680996
NCH1_2018,PHN11_PHW65_0059/LH195,20180508,20180925,11.53732524
NCH1_2018,PHW65_MOG_0012/LH195,20180508,20180925,15.10629491
NCH1_2018,MO44_PHW65_0274/PHT69,20180508,20180925,10.48910517
NCH1_2018,MO44_PHW65_0254/LH195,20180508,20180925,13.38018401
NCH1_2018,PHW65_MOG_0155/PHT69,20180508,20180925,10.75335706
NCH1_2018,PHW65_MOG_0022/PHT69,20180508,20180925,10.49600962
NCH1_2018,PHN11_PHW65_0267/LH195,20180508,20180925,12.07838255
NCH1_2018,MO44_PHW65_0098/LH195,20180508,20180925,16.77528723
NCH1_2018,MO44_PHW65_0200/PHT69,20180508,20180925,7.473746352
NCH1_2018,B73/PHM49,20180508,20180925,12.57926855
NCH1_2018,PHN11_PHW65_0312/LH195,20180508,20180925,11.23039134
NCH1_2018,PHW65_MOG_0170/LH195,20180508,20180925,13.43730259
NCH1_2018,PHN11_PHW65_0343/PHT69,20180508,20180925,10.22861935
NCH1_2018,B73/PHM49,20180508,20180925,11.19022004
NCH1_2018,PHW65_MOG_0085/PHT69,20180508,20180925,10.94166007
NCH1_2018,MO44_PHW65_0242/LH195,20180508,20180925,10.46211507
NCH1_2018,PHN11_PHW65_0066/LH195,20180508,20180925,13.10714465
NCH1_2018,PHW65_MOG_0089/PHT69,20180508,20180925,8.537658342
NCH1_2018,PHW65_MOG_0121/PHT69,20180508,20180925,12.11039406
NCH1_2018,PHN11_PHW65_0050/LH195,20180508,20180925,10.5907888
NCH1_2018,PHW65_MOG_0350/PHT69,20180508,20180925,8.872210018
NCH1_2018,PHN11_PHW65_0178/LH195,20180508,20180925,12.6828352
NCH1_2018,CG119/CG108,20180508,20180925,7.271634457
NCH1_2018,MO44_PHW65_0207/PHT69,20180508,20180925,8.705248018
NCH1_2018,PHN11_PHW65_0079/LH195,20180508,20180925,11.93841065
NCH1_2018,B37/H95,20180508,20180925,9.002139093
NCH1_2018,PHW65_MOG_0126/PHT69,20180508,20180925,7.594887953
NCH1_2018,PHN11_PHW65_0347/LH195,20180508,20180925,11.29190366
NCH1_2018,PHW65_MOG_0061/PHT69,20180508,20180925,11.04710975
NCH1_2018,MO44_PHW65_0223/LH195,20180508,20180925,11.43062021
NCH1_2018,PHW65_MOG_0542/PHT69,20180508,20180925,5.797849589
NCH1_2018,PHW65_MOG_0262/LH195,20180508,20180925,12.93013982
NCH1_2018,PHG39/PHN82,20180508,20180925,15.9197639
NCH1_2018,B73/MO17,20180508,20180925,8.786218311
NCH1_2018,PHW65_MOG_0139/PHT69,20180508,20180925,8.079454358
NCH1_2018,PHN11_PHW65_0136/PHT69,20180508,20180925,7.51956675
NCH1_2018,PHN11_PHW65_0374/LH195,20180508,20180925,11.53669757
NCH1_2018,PHW65_MOG_0316/PHT69,20180508,20180925,8.767388011
NCH1_2018,PHW52/PHM49,20180508,20180925,12.92198002
NCH1_2018,CG119/CG108,20180508,20180925,11.65658382
NCH1_2018,B73/TX779,20180508,20180925,13.97835989
NCH1_2018,PHW65_MOG_0266/LH195,20180508,20180925,11.04020531
NCH1_2018,PHW65_MOG_0006/LH195,20180508,20180925,12.49578755
NCH1_2018,PHN11_PHW65_0382/PHT69,20180508,20180925,12.24911061
NCH1_2018,PHN11_PHW65_0118/LH195,20180508,20180925,12.07587185
NCH1_2018,PHW65_MOG_0591/PHT69,20180508,20180925,12.23279102
NCH1_2018,PHW65_MOG_0291/PHT69,20180508,20180925,10.52111668
NCH1_2018,B73/PHN82,20180508,20180925,9.98508079
NCH1_2018,PHN11_PHW65_0080/PHT69,20180508,20180925,11.48648343
NCH1_2018,PHN11_PHW65_0016/PHT69,20180508,20180925,7.717284908
NCH1_2018,PHW65_MOG_0461/LH195,20180508,20180925,10.14953208
NCH1_2018,PHN11_PHW65_0172/PHT69,20180508,20180925,7.405329593
NCH1_2018,PHN11_PHW65_0225/LH195,20180508,20180925,11.71495775
NCH1_2018,MO44_PHW65_0317/PHT69,20180508,20180925,8.968872228
NCH1_2018,PHN11_PHW65_0395/PHT69,20180508,20180925,10.77532574
NCH1_2018,PHN11_PHW65_0136/PHT69,20180508,20180925,8.984564145
NCH1_2018,PHN11_PHW65_0329/LH195,20180508,20180925,12.42360473
NCH1_2018,MO44_PHW65_0084/LH195,20180508,20180925,11.71181936
NCH1_2018,MO44_PHW65_0025/LH195,20180508,20180925,12.06959508
NCH1_2018,MO44_PHW65_0446/PHT69,20180508,20180925,10.38742155
NCH1_2018,PHN11_PHW65_0022/LH195,20180508,20180925,10.07734926
NCH1_2018,PHN11_PHW65_0448/LH195,20180508,20180925,10.03403957
NCH1_2018,PHN11_PHW65_0316/LH195,20180508,20180925,12.71359136
NCH1_2018,PHW65_MOG_0354/PHT69,20180508,20180925,11.75010764
NCH1_2018,MO44_PHW65_0166/LH195,20180508,20180925,13.9890304
NEH1_2019,PHN11_PHW65_0069/LH195,20190516,20191113,13.13551954
NEH1_2019,CG44/CGR01,20190516,20191113,11.03386831
NEH1_2019,PHN11_PHW65_0223/LH195,20190516,20191113,11.03836788
NEH1_2019,MO44_PHW65_0139/LH195,20190516,20191113,12.0143364
NEH1_2019,MO44_PHW65_0248/LH195,20190516,20191113,12.63674884
NEH1_2019,PHW65_MOG_0375/LH195,20190516,20191113,16.10929952
NEH1_2019,MO44_PHW65_0315/LH195,20190516,20191113,13.02805738
NEH1_2019,MO44_PHW65_0195/LH195,20190516,20191113,11.10991718
NEH1_2019,B37/H95,20190516,20191113,11.66386402
NEH1_2019,PHN11_PHW65_0065/LH195,20190516,20191113,12.28835761
NEH1_2019,PHW52/PHM49,20190516,20191113,11.3928611
NEH1_2019,MO44_PHW65_0060/LH195,20190516,20191113,11.89267366
NEH1_2019,PHW65_MOG_0393/LH195,20190516,20191113,6.322137529
NEH1_2019,PHN11_PHW65_0227/LH195,20190516,20191113,10.2905283
NEH1_2019,F42/OH43,20190516,20191113,9.633653255
NEH1_2019,PHN11_PHW65_0096/LH195,20190516,20191113,13.2584296
NEH1_2019,PHN11_PHW65_0604/LH195,20190516,20191113,11.85775419
NEH1_2019,PHN11_PHW65_0055/LH195,20190516,20191113,11.83087411
NEH1_2019,MO44_PHW65_0012/LH195,20190516,20191113,11.63746641
NEH1_2019,PHW65_MOG_0050/LH195,20190516,20191113,18.37718153
NEH1_2019,PHN11_PHW65_0302/LH195,20190516,20191113,13.65075725
NEH1_2019,PHW65_MOG_0138/LH195,20190516,20191113,7.616302343
NEH1_2019,MO44_PHW65_0320/LH195,20190516,20191113,14.14629191
NEH1_2019,PHW65_MOG_0132/LH195,20190516,20191113,13.00468563
NEH1_2019,PHW65_MOG_0463/LH195,20190516,20191113,6.208228173
NEH1_2019,PHN11_PHW65_0146/LH195,20190516,20191113,12.81625208
NEH1_2019,PHN11_PHW65_0003/LH195,20190516,20191113,10.76004571
NEH1_2019,MO44_PHW65_0163/LH195,20190516,20191113,10.06482047
NEH1_2019,B14A/OH43,20190516,20191113,10.71737863
NEH1_2019,PHN11_PHW65_0258/LH195,20190516,20191113,13.94109559
NEH1_2019,MO44_PHW65_0068/LH195,20190516,20191113,12.4828487
NEH1_2019,PHN11_PHW65_0470/LH195,20190516,20191113,12.65850488
NEH1_2019,PHW65_MOG_0014/LH195,20190516,20191113,13.42118057
NEH1_2019,PHW65_MOG_0294/LH195,20190516,20191113,13.03534381
NEH1_2019,MO44_PHW65_0067/LH195,20190516,20191113,15.40428414
NEH1_2019,PHN11_PHW65_0453/LH195,20190516,20191113,13.72108805
NEH1_2019,MO44_PHW65_0464/LH195,20190516,20191113,13.13272009
NEH1_2019,PHN11_PHW65_0129/LH195,20190516,20191113,10.48725738
NEH1_2019,PHW65_MOG_0426/LH195,20190516,20191113,8.385579427
NEH1_2019,PHW65_MOG_0460/LH195,20190516,20191113,12.89810353
NEH1_2019,PHW65_MOG_0621/LH195,20190516,20191113,14.83205203
NEH1_2019,PHN11_PHW65_0117/LH195,20190516,20191113,12.21761513
NEH1_2019,PHW65_MOG_0133/LH195,20190516,20191113,10.29605255
NEH1_2019,PHW65_MOG_0444/LH195,20190516,20191113,10.86992779
NEH1_2019,MO44_PHW65_0242/LH195,20190516,20191113,9.777207905
NEH1_2019,MO44_PHW65_0140/LH195,20190516,20191113,13.06659352
NEH1_2019,PHW65_MOG_0199/LH195,20190516,20191113,11.73998223
NEH1_2019,MO44_PHW65_0036/LH195,20190516,20191113,11.0645496
NEH1_2019,PHN11_PHW65_0180/LH195,20190516,20191113,9.385979529
NEH1_2019,B37/OH43,20190516,20191113,8.735618456
NEH1_2019,PHW65_MOG_0332/LH195,20190516,20191113,11.81148885
NEH1_2019,PHW65_MOG_0352/LH195,20190516,20191113,12.65096312
NEH1_2019,MO44_PHW65_0042/LH195,20190516,20191113,8.609923786
NEH1_2019,PHN11_PHW65_0242/LH195,20190516,20191113,7.760341104
NEH1_2019,B37/H95,20190516,20191113,7.917155243
NEH1_2019,MO44_PHW65_0390/LH195,20190516,20191113,9.327124142
NEH1_2019,PHN11_PHW65_0073/LH195,20190516,20191113,12.8570673
NEH1_2019,PHN11_PHW65_0076/LH195,20190516,20191113,11.90883464
NEH1_2019,MO44_PHW65_0396/LH195,20190516,20191113,10.0382719
NEH1_2019,PHN11_PHW65_0155/LH195,20190516,20191113,11.73183738
NEH1_2019,PHN11_PHW65_0248/LH195,20190516,20191113,13.10431389
NEH1_2019,PHN11_PHW65_0032/LH195,20190516,20191113,12.58259757
NEH1_2019,MO44_PHW65_0319/LH195,20190516,20191113,11.01049933
NEH1_2019,MO44_PHW65_0104/LH195,20190516,20191113,11.5022376
NEH1_2019,PHN11_PHW65_0027/LH195,20190516,20191113,11.67367799
NEH1_2019,PHN11_PHW65_0138/LH195,20190516,20191113,12.0999349
NEH1_2019,MO44_PHW65_0001/LH195,20190516,20191113,11.8279071
NEH1_2019,MO44_PHW65_0274/LH195,20190516,20191113,8.319468666
NEH1_2019,B37/OH43,20190516,20191113,10.18446971
NEH1_2019,MO44_PHW65_0263/LH195,20190516,20191113,10.935777
NEH1_2019,PHW65_MOG_0175/LH195,20190516,20191113,4.008197174
NEH1_2019,MO44_PHW65_0455/LH195,20190516,20191113,17.06767391
NEH1_2019,PHW65_MOG_0662/LH195,20190516,20191113,8.71045734
NEH1_2019,B37/H95,20190516,20191113,10.73694446
NEH1_2019,MO44_PHW65_0191/LH195,20190516,20191113,9.534844469
NEH1_2019,PHW65_MOG_0152/LH195,20190516,20191113,12.84356696
NEH1_2019,PHN11_PHW65_0106/LH195,20190516,20191113,14.62256553
NEH1_2019,PHN11_PHW65_0066/LH195,20190516,20191113,10.60622089
NEH1_2019,PHN11_PHW65_0016/LH195,20190516,20191113,14.46923346
NEH1_2019,PHW65_MOG_0291/LH195,20190516,20191113,13.69213005
NEH1_2019,PHN11_PHW65_0360/LH195,20190516,20191113,13.51684366
NEH1_2019,PHW65_MOG_0016/LH195,20190516,20191113,10.3135997
NEH1_2019,PHN11_PHW65_0139/LH195,20190516,20191113,9.017013581
NEH1_2019,B37/H95,20190516,20191113,12.78646349
NEH1_2019,MO44_PHW65_0093/LH195,20190516,20191113,12.74180898
NEH1_2019,PHW65_MOG_0037/LH195,20190516,20191113,6.610946144
NEH1_2019,PHN11_PHW65_0088/LH195,20190516,20191113,15.01974744
NEH1_2019,B14A/H95,20190516,20191113,7.942911784
NEH1_2019,PHN11_PHW65_0245/LH195,20190516,20191113,11.88323743
NEH1_2019,PHN11_PHW65_0369/LH195,20190516,20191113,11.96166685
NEH1_2019,PHW65_MOG_0057/LH195,20190516,20191113,9.864095535
NEH1_2019,PHW65_MOG_0012/LH195,20190516,20191113,16.90996209
NEH1_2019,MO44_PHW65_0214/LH195,20190516,20191113,12.43579538
NEH1_2019,B37/H95,20190516,20191113,9.313718873
NEH1_2019,PHW65_MOG_0115/LH195,20190516,20191113,15.94069975
NEH1_2019,PHW65_MOG_0032/LH195,20190516,20191113,6.977014125
NEH1_2019,MO44_PHW65_0254/LH195,20190516,20191113,13.80051056
NEH1_2019,PHW65_MOG_0196/LH195,20190516,20191113,12.25160795
NEH1_2019,B37/H95,20190516,20191113,11.75105364
NEH1_2019,PHN11_PHW65_0386/LH195,20190516,20191113,11.43698929
NEH1_2019,MO44_PHW65_0321/LH195,20190516,20191113,11.81382101
NEH1_2019,MO44_PHW65_0307/LH195,20190516,20191113,13.20529348
NEH1_2019,MO44_PHW65_0134/LH195,20190516,20191113,11.42079278
NEH1_2019,PHN11_PHW65_0023/LH195,20190516,20191113,9.045387825
NEH1_2019,PHW65_MOG_0306/LH195,20190516,20191113,9.10602944
NEH1_2019,MO44_PHW65_0168/LH195,20190516,20191113,12.01528761
NEH1_2019,PHN11_PHW65_0189/LH195,20190516,20191113,12.18409611
NEH1_2019,MO44_PHW65_0218/LH195,20190516,20191113,11.62216898
NEH1_2019,PHN11_PHW65_0432/LH195,20190516,20191113,12.41677726
NEH1_2019,PHW65_MOG_0539/LH195,20190516,20191113,12.4395836
NEH1_2019,PHN11_PHW65_0408/LH195,20190516,20191113,10.21076387
NEH1_2019,PHN11_PHW65_0119/LH195,20190516,20191113,11.99918787
NEH1_2019,PHW65_MOG_0089/LH195,20190516,20191113,11.68118725
NEH1_2019,PHW65_MOG_0024/LH195,20190516,20191113,11.35398441
NEH1_2019,MO44_PHW65_0074/LH195,20190516,20191113,13.84563546
NEH1_2019,PHW65_MOG_0545/LH195,20190516,20191113,13.31577863
NEH1_2019,PHN11_PHW65_0079/LH195,20190516,20191113,9.802107998
NEH1_2019,PHN11_PHW65_0107/LH195,20190516,20191113,9.790371682
NEH1_2019,PHN11_PHW65_0481/LH195,20190516,20191113,11.72764254
NEH1_2019,MO44_PHW65_0185/LH195,20190516,20191113,11.28548091
NEH1_2019,MO44_PHW65_0237/LH195,20190516,20191113,17.12562168
NEH1_2019,MO44_PHW65_0350/LH195,20190516,20191113,10.38775624
NEH1_2019,PHW65_MOG_0567/LH195,20190516,20191113,13.42287931
NEH1_2019,MO44_PHW65_0115/LH195,20190516,20191113,8.242364901
NEH1_2019,PHW65_MOG_0421/LH195,20190516,20191113,11.24545558
NEH1_2019,PHW65_MOG_0160/LH195,20190516,20191113,15.9132137
NEH1_2019,MO44_PHW65_0363/LH195,20190516,20191113,11.81229778
NEH1_2019,PHN11_PHW65_0424/LH195,20190516,20191113,12.44221072
NEH1_2019,PHW65_MOG_0190/LH195,20190516,20191113,7.003179895
NEH1_2019,PHW65_MOG_0215/LH195,20190516,20191113,11.77607536
NEH1_2019,PHW65_MOG_0150/LH195,20190516,20191113,14.84759346
NEH1_2019,PHW65_MOG_0293/LH195,20190516,20191113,9.025179658
NEH1_2019,PHW65_MOG_0126/LH195,20190516,20191113,5.88727787
NEH1_2019,PHW65_MOG_0392/LH195,20190516,20191113,14.12952842
NEH1_2019,PHW65_MOG_0071/LH195,20190516,20191113,8.907359913
NEH1_2019,CG119/CG108,20190516,20191113,10.89025559
NEH1_2019,PHN11_PHW65_0250/LH195,20190516,20191113,10.05224316
NEH1_2019,F42/OH43,20190516,20191113,6.903815917
NEH1_2019,PHN11_PHW65_0172/LH195,20190516,20191113,13.06607928
NEH1_2019,MO44_PHW65_0024/LH195,20190516,20191113,10.70765278
NEH1_2019,PHW65_MOG_0163/LH195,20190516,20191113,12.44033257
NEH1_2019,PHN11_PHW65_0072/LH195,20190516,20191113,12.97819413
NEH1_2019,MO44_PHW65_0151/LH195,20190516,20191113,11.986339
NEH1_2019,PHW65_MOG_0424/LH195,20190516,20191113,12.72296015
NEH1_2019,MO44_PHW65_0115/LH195,20190516,20191113,8.147548063
NEH1_2019,PHW65_MOG_0001/LH195,20190516,20191113,7.138405815
NEH1_2019,PHN11_PHW65_0352/LH195,20190516,20191113,12.65936147
NEH1_2019,B14A/H95,20190516,20191113,10.25789666
NEH1_2019,F42/OH43,20190516,20191113,7.953453495
NEH1_2019,PHW65_MOG_0021/LH195,20190516,20191113,2.511334438
NEH1_2019,PHN11_PHW65_0300/LH195,20190516,20191113,9.519030256
NEH1_2019,LH195/PHN11,20190516,20191113,9.159407426
NEH1_2019,PHN11_PHW65_0035/LH195,20190516,20191113,11.63642925
NEH1_2019,PHN11_PHW65_0294/LH195,20190516,20191113,13.08498785
NEH1_2019,PHN11_PHW65_0225/LH195,20190516,20191113,12.28744758
NEH1_2019,PHN11_PHW65_0347/LH195,20190516,20191113,12.11271877
NEH1_2019,PHW65_MOG_0195/LH195,20190516,20191113,10.70716454
NEH1_2019,PHN11_PHW65_0343/LH195,20190516,20191113,8.04207927
NEH1_2019,MO44_PHW65_0145/LH195,20190516,20191113,12.85353835
NEH1_2019,MO44_PHW65_0116/LH195,20190516,20191113,10.24158386
NEH1_2019,MO44_PHW65_0034/LH195,20190516,20191113,12.47312267
NEH1_2019,PHW65_MOG_0307/LH195,20190516,20191113,12.78722114
NEH1_2019,PHW65_MOG_0034/LH195,20190516,20191113,10.39072687
NEH1_2019,PHW65_MOG_0156/LH195,20190516,20191113,11.20555787
NEH1_2019,PHW65_MOG_0075/LH195,20190516,20191113,15.36842141
NEH1_2019,B14A/MO17,20190516,20191113,11.34247098
NEH1_2019,PHN11_PHW65_0217/LH195,20190516,20191113,12.68248295
NEH1_2019,B37/MO17,20190516,20191113,10.84794314
NEH1_2019,MO44_PHW65_0250/LH195,20190516,20191113,11.77655494
NEH1_2019,PHW65_MOG_0017/LH195,20190516,20191113,16.50628786
NEH1_2019,PHW65_MOG_0087/LH195,20190516,20191113,13.30421176
NEH1_2019,PHN11_PHW65_0398/LH195,20190516,20191113,11.76808436
NEH1_2019,PHW65_MOG_0316/LH195,20190516,20191113,12.88397194
NEH1_2019,PHN11_PHW65_0101/LH195,20190516,20191113,11.91724686
NEH1_2019,PHN11_PHW65_0422/LH195,20190516,20191113,12.61543912
NEH1_2019,PHW65_MOG_0201/LH195,20190516,20191113,10.79686326
NEH1_2019,PHW65_MOG_0583/LH195,20190516,20191113,11.20102242
NEH1_2019,MO44_PHW65_0035/LH195,20190516,20191113,17.75088303
NEH1_2019,PHN11_PHW65_0084/LH195,20190516,20191113,17.44945233
NEH1_2019,PHN11_PHW65_0382/LH195,20190516,20191113,13.64986743
NEH1_2019,F42/OH43,20190516,20191113,6.168330936
NEH1_2019,PHW65_MOG_0439/LH195,20190516,20191113,8.299972264
NEH1_2019,MO44_PHW65_0165/LH195,20190516,20191113,11.87883458
NEH1_2019,PHW65_MOG_0327/LH195,20190516,20191113,12.18179862
NEH1_2019,MO44_PHW65_0236/LH195,20190516,20191113,11.49638446
NEH1_2019,PHW65_MOG_0512/LH195,20190516,20191113,12.20652711
NEH1_2019,PHW65_MOG_0338/LH195,20190516,20191113,12.46449193
NEH1_2019,PHW65_MOG_0106/LH195,20190516,20191113,10.5726002
NEH1_2019,PHN11_PHW65_0092/LH195,20190516,20191113,7.319601038
NEH1_2019,PHN11_PHW65_0056/LH195,20190516,20191113,11.11137324
NEH1_2019,PHN11_PHW65_0063/LH195,20190516,20191113,10.52502831
NEH1_2019,PHW65_MOG_0178/LH195,20190516,20191113,8.940977277
NEH1_2019,PHN11_PHW65_0612/LH195,20190516,20191113,11.08578001
NEH1_2019,PHN11_PHW65_0316/LH195,20190516,20191113,12.80127401
NEH1_2019,PHW65_MOG_0121/LH195,20190516,20191113,14.3035552
NEH1_2019,MO44_PHW65_0009/LH195,20190516,20191113,11.5367347
NEH1_2019,PHN11_PHW65_0015/LH195,20190516,20191113,7.961894202
NEH1_2019,MO44_PHW65_0433/LH195,20190516,20191113,10.6511628
NEH1_2019,PHN11_PHW65_0514/LH195,20190516,20191113,8.879981104
NEH1_2019,PHW65_MOG_0127/LH195,20190516,20191113,12.27905283
NEH1_2019,PHN11_PHW65_0307/LH195,20190516,20191113,8.571813807
NEH1_2019,PHN11_PHW65_0100/LH195,20190516,20191113,12.8323966
NEH1_2019,PHN11_PHW65_0137/LH195,20190516,20191113,12.84645669
NEH1_2019,PHW65_MOG_0179/LH195,20190516,20191113,10.67887101
NEH1_2019,MO44_PHW65_0288/LH195,20190516,20191113,12.70559974
NEH1_2019,MO44_PHW65_0050/LH195,20190516,20191113,7.810175382
NEH1_2019,PHW65_MOG_0029/LH195,20190516,20191113,13.55156812
NEH1_2019,PHN11_PHW65_0393/LH195,20190516,20191113,13.7517455
NEH1_2019,PHW65_MOG_0176/LH195,20190516,20191113,10.24020866
NEH1_2019,PHN11_PHW65_0001/LH195,20190516,20191113,12.02972183
NEH1_2019,PHN11_PHW65_0390/LH195,20190516,20191113,14.52448848
NEH1_2019,PHW65_MOG_0232/LH195,20190516,20191113,14.4145676
NEH1_2019,PHW65_MOG_0203/LH195,20190516,20191113,7.031840325
NEH1_2019,PHW65_MOG_0335/LH195,20190516,20191113,11.94437467
NEH1_2019,MO44_PHW65_0052/LH195,20190516,20191113,11.82268573
NEH1_2019,PHN11_PHW65_0062/LH195,20190516,20191113,12.39880666
NEH1_2019,PHN11_PHW65_0341/LH195,20190516,20191113,8.742825093
NEH1_2019,MO44_PHW65_0200/LH195,20190516,20191113,10.02949856
NEH1_2019,PHW65_MOG_0429/LH195,20190516,20191113,9.018248199
NEH1_2019,LH195/PHN11,20190516,20191113,13.05768092
NEH1_2019,MO44_PHW65_0080/LH195,20190516,20191113,10.52046367
NEH1_2019,PHN11_PHW65_0049/LH195,20190516,20191113,13.91771194
NEH1_2019,PHN11_PHW65_0075/LH195,20190516,20191113,11.49909291
NEH1_2019,MO44_PHW65_0115/LH195,20190516,20191113,8.110966226
NEH1_2019,PHW65_MOG_0660/LH195,20190516,20191113,12.72315227
NEH1_2019,PHW65_MOG_0314/LH195,20190516,20191113,10.70887122
NEH1_2019,PHN11_PHW65_0113/LH195,20190516,20191113,13.95260469
NEH1_2019,PHW65_MOG_0287/LH195,20190516,20191113,15.07710658
NEH1_2019,PHW52/PHM49,20190516,20191113,13.589503
NEH1_2019,MO44_PHW65_0416/LH195,20190516,20191113,12.65900901
NEH1_2019,B14A/H95,20190516,20191113,13.42309816
NEH1_2019,PHW65_MOG_0142/LH195,20190516,20191113,12.71721969
NEH1_2019,PHN11_PHW65_0147/LH195,20190516,20191113,12.54448069
NEH1_2019,CG119/CG108,20190516,20191113,7.335908925
NEH1_2019,PHN11_PHW65_0385/LH195,20190516,20191113,11.46564828
NEH1_2019,MO44_PHW65_0328/LH195,20190516,20191113,12.40467063
NEH1_2019,F42/OH43,20190516,20191113,11.62221604
NEH1_2019,MO44_PHW65_0179/LH195,20190516,20191113,12.50057928
NEH1_2019,PHW65_MOG_0109/LH195,20190516,20191113,10.99075051
NEH1_2019,PHW65_MOG_0329/LH195,20190516,20191113,12.84810631
NEH1_2019,PHW65_MOG_0388/LH195,20190516,20191113,9.887867846
NEH1_2019,PHN11_PHW65_0541/LH195,20190516,20191113,14.44266756
NEH1_2019,PHW65_MOG_0591/LH195,20190516,20191113,9.180399273
NEH1_2019,PHN11_PHW65_0017/LH195,20190516,20191113,11.92216974
NEH1_2019,PHW65_MOG_0117/LH195,20190516,20191113,9.691550184
NEH1_2019,PHN11_PHW65_0478/LH195,20190516,20191113,13.02604192
NEH1_2019,MO44_PHW65_0260/LH195,20190516,20191113,12.21599368
NEH1_2019,CG44/CGR01,20190516,20191113,8.270512301
NEH1_2019,PHW65_MOG_0018/LH195,20190516,20191113,11.5467912
NEH1_2019,MO44_PHW65_0050/LH195,20190516,20191113,9.29929621
NEH1_2019,PHW65_MOG_0146/LH195,20190516,20191113,11.19890665
NEH1_2019,MO44_PHW65_0253/LH195,20190516,20191113,13.06982031
NEH1_2019,PHW65_MOG_0554/LH195,20190516,20191113,12.06594424
NEH1_2019,PHW65_MOG_0069/LH195,20190516,20191113,9.325899664
NEH1_2019,PHN11_PHW65_0087/LH195,20190516,20191113,10.93472127
NEH1_2019,PHW65_MOG_0544/LH195,20190516,20191113,7.408849712
NEH1_2019,PHN11_PHW65_0110/LH195,20190516,20191113,10.74484446
NEH1_2019,MO44_PHW65_0056/LH195,20190516,20191113,9.397022483
NEH1_2019,PHN11_PHW65_0346/LH195,20190516,20191113,13.74214821
NEH1_2019,PHN11_PHW65_0216/LH195,20190516,20191113,15.04954397
NEH1_2019,PHW65_MOG_0300/LH195,20190516,20191113,15.70953412
NEH1_2019,PHW65_MOG_0009/LH195,20190516,20191113,6.531096201
NEH1_2019,PHN11_PHW65_0451/LH195,20190516,20191113,14.6327948
NEH1_2019,PHN11_PHW65_0074/LH195,20190516,20191113,13.57485283
NEH1_2019,MO44_PHW65_0471/LH195,20190516,20191113,9.240881859
NEH1_2019,PHW65_MOG_0213/LH195,20190516,20191113,13.71023909
NEH1_2019,PHW65_MOG_0139/LH195,20190516,20191113,11.28176709
