"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"DEH1_2020","W10004_0901/PHZ51",61,61,0,257,125,0.486381323,8.39,19.32501,713.90487
"DEH1_2020","W10004_0907/PHK76",60,60,0,235,125,0.531914894,6.81,21.1,728.55
"DEH1_2020","W10004_0907/PHZ51",62,63,1,259,142,0.548262548,7.72,18.55,713.1
"DEH1_2020","W10004_0913/PHK76",59,59,0,230,133,0.57826087,9.33,19.8,742.71
"DEH1_2020","W10004_0913/PHZ51",62,61,-1,253,136,0.537549407,4.92,17,701.52
"DEH1_2020","W10004_0914/PHK76",65,60.0585,1,226,130,0.575221239,11.03,21.3,718.25
"DEH1_2020","W10004_0914/PHZ51",62,63,1,266,137,0.515037594,3.23,17.9,710.53
"DEH1_2020","W10004_0916/PHZ51",61,61,0,264,140,0.53030303,6.74,21.2,700.23
"DEH1_2020","W10004_0918/PHK76",59,59,0,230,133,0.57826087,10.02,19.7,718.25
"DEH1_2020","W10004_0918/PHZ51",61,61,0,242,131,0.541322314,8.76,16.4,716.96
"DEH1_2020","W10004_0920/PHK76",60,59,-1,221.5,121,0.546275395,6.13,19.85,666.76
"DEH1_2020","W10004_0920/PHZ51",60,59,-1,247,133,0.538461538,5.68,17.1,705.38
"DEH1_2020","W10004_0922/PHZ51",61,59,-2,247,127,0.51417004,6.51,18.7,687.36
"DEH1_2020","W10004_0928/PHK76",59.5,59.5,0,222,131.5,0.592342342,6.72,19.5,751.72
"DEH1_2020","W10004_0928/PHZ51",62,61,-1,248,114,0.459677419,5.25,17.9,732.41
"DEH1_2020","W10004_0930/PHK76",59,59,0,186,102,0.548387097,8.47,21.5,755.58
"DEH1_2020","W10004_0930/PHZ51",59.5,60.5,1,240,126,0.525,8.49,19.95,720.18
"DEH1_2020","W10004_0932/PHK76",62,63,1,186,91,0.489247312,8.77,22,769.74
"DEH1_2020","W10004_0932/PHZ51",62,64,2,267,160,0.599250936,5.39,19.6,750.43
"DEH1_2020","W10004_0935/PHK76",57,56,-1,243,118,0.485596708,8.74,17.8,759.44
"DEH1_2020","W10004_0935/PHZ51",59,59,0,236,111,0.470338983,8.71,18.7,710.53
"DEH1_2020","W10004_0940/PHK76",60.5,60.5,0,246,135,0.548780488,8.75,20,743.35
"DEH1_2020","W10004_0943/PHK76",59,60,1,234,121,0.517094017,9.18,21.1,765.88
"DEH1_2020","W10004_0949/PHK76",58,57,-1,258,144,0.558139535,10.83,20.6,765.88
"DEH1_2020","W10004_0949/PHZ51",61,61.5,0.5,262.5,148,0.563809524,5.92,19.05,733.7
"DEH1_2020","W10004_0950/PHK76",59,58,-1,211,108,0.511848341,9.09,18.6,747.85
"DEH1_2020","W10004_0950/PHZ51",61,61,0,247,133,0.538461538,4.98,18.1,705.38
"DEH1_2020","W10004_0951/PHK76",58,59,1,255,131,0.51372549,13,20,705.38
"DEH1_2020","W10004_0951/PHZ51",61,63,2,243,131,0.53909465,8.11,17.1,705.38
"DEH1_2020","W10004_0953/PHK76",59.5,59,-0.5,207,100,0.483091787,7.3,20.4,733.7
"DEH1_2020","W10004_0953/PHZ51",60,60,0,258,143,0.554263566,7.54,19.8,716.96
"DEH1_2020","W10004_0955/PHK76",60,60.5,0.5,237.5,133,0.56,7.78,20.15,745.92
"DEH1_2020","W10004_0955/PHZ51",61,62,1,251,140,0.557768924,7.53,19.2,697.65
"DEH1_2020","W10004_0956/PHK76",60,59,-1,248,136,0.548387097,5.29,19.32501,740.13
"DEH1_2020","W10004_0956/PHZ51",62.5,62,-0.5,259,136,0.525096525,4.86,18.55,710.53
"DEH1_2020","W10004_0963/PHZ51",61,63.5,2.5,278,145,0.521582734,6.66,22.25,674.49
"DEH1_2020","W10004_0964/PHZ51",60,61,1,226,110,0.486725664,8.54,16,687.36
"DEH1_2020","W10004_0965/PHK76",60,60,0,210,117,0.557142857,8.29,19.1,728.55
"DEH1_2020","W10004_0965/PHZ51",60,61,1,256,124,0.484375,7.13,17.4,706.66
"DEH1_2020","W10004_0966/PHK76",61,62,1,211,100,0.473933649,9.47,19.7,705.38
"DEH1_2020","W10004_0966/PHZ51",60,61,1,261,127,0.486590038,8.55,19,682.21
"DEH1_2020","W10004_0969/PHK76",60,60,0,221,107,0.484162896,11.26,20.1,696.37
"DEH1_2020","W10004_0969/PHZ51",60.5,62,1.5,249,119,0.477911647,6.29,19.05,689.29
"DEH1_2020","W10004_0970/PHK76",61.5,60.5,-1,211.5,112.5,0.531914894,7.27,20.7,729.19
"DEH1_2020","W10004_0970/PHZ51",62,61,-1,262,128,0.488549618,4.54,19.2,710.53
"DEH1_2020","W10004_0971/PHK76",60,60,0,190.5,100.5,0.527559055,4.48,19.1,713.90487
"DEH1_2020","W10004_0971/PHZ51",60,61,1,256,130,0.5078125,8.98,16.7,728.55
"DEH1_2020","W10004_0974/PHK76",63,63,0,217,98.5,0.453917051,10.06,21.25,739.49
"DEH1_2020","W10004_0974/PHZ51",61,61,0,257.5,119,0.462135922,9.36,18.8,709.24
"DEH1_2020","W10004_0975/PHK76",59,59,0,241,137,0.56846473,10.45,20.2,750.43
"DEH1_2020","W10004_0975/PHZ51",61,61,0,268,142,0.529850746,5.13,19.7,711.81
"DEH1_2020","W10004_0981/PHK76",59,59,0,230,112,0.486956522,7.11,19.7,742.71
"DEH1_2020","W10004_0981/PHZ51",62,62,0,255,139,0.545098039,5.71,18.6,718.25
"DEH1_2020","W10004_0982/PHK76",61,59.5,-1.5,217,108,0.497695853,9.12,20.25,726.62
"DEH1_2020","W10004_0984/PHK76",60,59,-1,260,125,0.480769231,7.52,20.6,733.7
"DEH1_2020","W10004_0984/PHZ51",61,62,1,263,130,0.494296578,4.4,19.5,705.38
"DEH1_2020","W10004_0988/PHK76",59,58,-1,233,134,0.575107296,7.65,19.9,781.32
"DEH1_2020","W10004_0988/PHZ51",61,59,-2,249,125,0.502008032,6.11,18.3,714.39
"DEH1_2020","W10004_0991/PHK76",57,57,0,228,112,0.49122807,8.56,20.6,747.85
"DEH1_2020","W10004_0991/PHZ51",61,60.5,-0.5,253,130.5,0.515810277,7.13,19.2,698.94
"DEH1_2020","W10004_0996/PHK76",62.5,61.5,-1,243.5,138,0.566735113,10.01,21.5,733.05
"DEH1_2020","W10004_0996/PHZ51",62,63,1,258,158,0.612403101,7.35,19.1,723.4
"DEH1_2020","W10004_0997/PHK76",58,58,0,212,89,0.419811321,8.71,18.7,768.45
"DEH1_2020","W10004_0997/PHZ51",61,59.5,-1.5,233,115,0.493562232,7.64,16.6,714.39
"DEH1_2020","W10004_1000/PHK76",60,60,0,245,122,0.497959184,6.68,20.4,745.28
"DEH1_2020","W10004_1000/PHZ51",61,62,1,247,145,0.587044534,6.18,19.8,738.84
"DEH1_2020","W10004_1001/PHZ51",59,60,1,261,101,0.38697318,10.57,20.2,734.98
"DEH1_2020","W10004_1002/PHK76",59,59,0,213,108,0.507042254,9.39,19.8,753
"DEH1_2020","W10004_1002/PHZ51",62,63,1,241,121,0.502074689,5.91,17.5,679.63
"DEH1_2020","W10004_1004/PHK76",59,59,0,214,98.5,0.460280374,6.76,19.85,736.91
"DEH1_2020","W10004_1004/PHZ51",58,59,1,249,125,0.502008032,6.15,19.3,763.3
"DEH1_2020","W10004_1007/PHZ51",62,62,0,248,111,0.447580645,7.81,16.9,652.6
"DEH1_2020","W10004_1011/PHK76",60,60,0,254,128,0.503937008,8.74,19,740.13
"DEH1_2020","W10004_1011/PHZ51",61,61,0,243,121,0.497942387,6.89,18.7,687.36
"DEH1_2020","W10004_1014/PHK76",60,60,0,228,131,0.574561404,9.29,22.2,732.41
"DEH1_2020","W10004_1015/PHK76",64,63,-1,211,106,0.502369668,11.06,19.8,743.99
"DEH1_2020","W10004_1015/PHZ51",62,62,0,256,138,0.5390625,10.1,18.1,696.37
"DEH1_2020","W10004_1018/PHK76",59,58,-1,230,121,0.526086957,11.45,20.1,724.69
"DEH1_2020","W10004_1018/PHZ51",61.5,61.5,0,265.5,160,0.602636535,6.29,20,702.16
"DEH1_2020","W10004_1020/PHK76",59,58,-1,225,129,0.573333333,3.93,19.1,692.51
"DEH1_2020","W10004_1020/PHZ51",59,60,1,260,131,0.503846154,6.7,19.5,713.90487
"DEH1_2020","W10004_1032/PHK76",58,57,-1,202,110,0.544554455,8.23,17.2,740.13
"DEH1_2020","W10004_1032/PHZ51",62,61,-1,252,128,0.507936508,5.92,18.2,692.51
"DEH1_2020","W10004_1037/PHK76",64,64,0,206,87,0.422330097,7.95,20.6,714.39
"DEH1_2020","W10004_1037/PHZ51",60,60,0,249,123,0.493975904,6.65,18.6,696.37
"DEH1_2020","W10004_1045/PHK76",59,60,1,242,124,0.512396694,10.95,20.6,747.85
"DEH1_2020","W10004_1045/PHZ51",61,61,0,269,144,0.535315985,7.91,18.5,701.52
"DEH1_2020","W10004_1052/PHK76",61,61,0,192,85,0.442708333,8.74,17.8,710.53
"DEH1_2020","W10004_1052/PHZ51",60,61,1,224,105,0.46875,7.25,15.2,673.2
"DEH1_2020","W10004_1057/PHK76",59,59,0,207,113,0.54589372,9.21,20.8,745.28
"DEH1_2020","W10004_1063/PHK76",59.5,59.5,0,232.5,118,0.507526882,7.61,20.2,742.71
"DEH1_2020","W10004_1063/PHZ51",62,61.5,-0.5,275.5,133,0.482758621,7.28,20.15,731.76
"DEH1_2020","W10004_1064/PHK76",59,59,0,206,115,0.558252427,8.4,19.2,693.79
"DEH1_2020","W10004_1064/PHZ51",60.5,60.5,0,243,131,0.53909465,5.19,18.5,706.66
"DEH1_2020","W10004_1072/PHK76",59,59,0,275,162,0.589090909,6.61,20.6,724.69
"DEH1_2020","W10004_1072/PHZ51",60,60,0,266,139.5,0.52443609,6.63,20.15,706.66
"DEH1_2020","W10004_1080/PHK76",59,58,-1,234,112,0.478632479,9.82,19.8,734.98
"DEH1_2020","W10004_1080/PHZ51",61,61,0,259,137,0.528957529,7.24,17.6,697.65
"DEH1_2020","W10004_1081/PHK76",58,57,-1,235,116,0.493617021,10.02,17.7,718.25
"DEH1_2020","W10004_1081/PHZ51",60,60,0,252,126,0.5,8.33,16.2,660.33
"DEH1_2020","W10004_1084/PHK76",59,59,0,227,106,0.466960352,9.46,18.65,754.93
"DEH1_2020","W10004_1084/PHZ51",61,61,0,258,119,0.46124031,8.89,16.4,710.53
"DEH1_2020","W10004_1099/PHK76",59,59,0,235,123,0.523404255,7.01,20.2,728.55
"DEH1_2020","W10004_1099/PHZ51",60,61,1,254,127,0.5,5.31,18.9,724.69
"DEH1_2020","W10004_1104/PHK76",62,62,0,205,111,0.541463415,8.41,18.5,749.14
"DEH1_2020","W10004_1104/PHZ51",62,62,0,242,146,0.603305785,7.21,16.4,705.38
"DEH1_2020","W10004_1112/PHK76",59,58,-1,224,110,0.491071429,10.18,20.4,747.85
"DEH1_2020","W10004_1112/PHZ51",61,61,0,250,131,0.524,8.58,17.5,733.7
"DEH1_2020","W10004_1117/PHK76",60,60,0,246,125,0.508130081,5.41,20.2,768.45
"DEH1_2020","W10004_1117/PHZ51",63,63,0,234,124,0.52991453,3.89,19.32501,679.63
"DEH1_2020","W10004_1118/PHK76",60,60,0,241,122,0.506224066,9.05,20.6,755.58
"DEH1_2020","W10004_1118/PHZ51",62,62,0,243,127,0.522633745,3.78,19.32501,720.82
"DEH1_2020","W10004_1123/PHK76",60,60.5,0.5,191,87,0.455497382,8.61,19.3,752.36
"DEH1_2020","W10004_1123/PHZ51",60.5,61.5,1,235,128.5,0.546808511,6.9,17.75,709.24
"DEH1_2020","W10004_1140/PHK76",61,61,0,264,139,0.526515152,7.14,17.3,677.06
"DEH1_2020","W10004_1140/PHZ51",62,63,1,249,130,0.522088353,4.53,18.3,679.63
"DEH1_2020","W10004_1143/PHZ51",60,61,1,238,129,0.542016807,8.42,17.8,705.38
"DEH1_2020","W10004_1146/PHZ51",62,63,1,254,146,0.57480315,3.49,17.7,678.35
"DEH1_2020","W10004_1156/PHK76",59,58,-1,240,113,0.470833333,9.17,17.9,725.97
"DEH1_2020","W10004_1156/PHZ51",61,61,0,269,131,0.486988848,8.01,19.4,670.62
"DEH1_2020","B14A/OH43",63.4,65,1.6,247.1,133,0.538243626,7.54,20.6,637.96
"DEH1_2020","B37/H95",62.6,65.3,2.7,243.9,124,0.508405084,7.99,24.14,697.01
"DEH1_2020","B37/MO17",63.4,60.0585,2.7,245.9,124.7,0.507116714,5.82,22.44,670.81
"DEH1_2020","B37/OH43",61.4,62.8,1.4,246.4,128.5,0.52150974,8.53,19.32501,644.88
"DEH1_2020","B73/MO17",63.5,64.3,0.8,258,149.3,0.578682171,9.51,19.05,686.71
"DEH1_2020","B73/PHN82",62.9,63.4,0.5,240.7,125.9,0.523057748,10.68,20.21,726.8
"DEH1_2020","CG44/CGR01",56.5,56.8,0.3,211.3,104.3,0.49361098,8.21,16.28,693.47
"DEH1_2020","F42/H95",63.8,65.1,1.3,233.1,119,0.510510511,7.96,21.84,718.41
"DEH1_2020","F42/MO17",62.5,63.8,1.3,251.1,128.9,0.513341298,9.49,19.35,698.94
"DEH1_2020","LH74/PHN82",61.5,61,-0.5,206.5,113.6,0.550121065,9.31,19.85,717.93
"DEH1_2020","PHW52/PHM49",63.5,65.1,1.6,235.4,118.9,0.505097706,9.96,19.32501,682.21
"DEH1_2020","W10004_0006/PHP02",59,59,0,233,103,0.452115813,7.32,19.7,652.6
"DEH1_2020","W10004_0007/PHP02",59,58,-1,224,128,0.571428571,8.12,19.5,719.54
"DEH1_2020","W10004_0008/PHP02",59,59,0,250,147.5,0.59,11.33,20.05,698.94
"DEH1_2020","W10004_0010/PHP02",58,59.5,1.5,255,133,0.521568627,10.3,18.95,698.94
"DEH1_2020","W10004_0013/PHP02",58,57,-1,240,116,0.483333333,6.58,17.1,714.39
"DEH1_2020","W10004_0014/PHP02",60,60,0,275,155,0.563636364,9.21,19.8,692.51
"DEH1_2020","W10004_0018/PHP02",59,59,0,237,121,0.510548523,9.26,18.8,711.81
"DEH1_2020","W10004_0026/PHP02",59,59,0,243,127,0.522633745,11.14,18.3,711.81
"DEH1_2020","W10004_0027/PHP02",57,58,1,240,132,0.55,12.06,19.7,695.08
"DEH1_2020","W10004_0032/PHP02",57,57,0,200,95,0.475,9.61,17.9,707.95
"DEH1_2020","W10004_0034/PHP02",58.5,59,0.5,255,137,0.537254902,8.63,17.3,653.25
"DEH1_2020","W10004_0035/PHP02",58,57,-1,264,152,0.575757576,10.26,18.3,675.77
"DEH1_2020","W10004_0037/PHP02",59,59,0,252,137,0.543650794,8.43,20.1,675.77
"DEH1_2020","W10004_0039/PHP02",60,60,0,238,144,0.605042017,6.9,19.3,716.96
"DEH1_2020","W10004_0041/PHP02",58,59.5,1.5,230.5,101.5,0.440347072,9.22,19.7,694.44
"DEH1_2020","W10004_0042/PHP02",58,58.5,0.5,257.5,134,0.52038835,9.6,19.85,727.26
"DEH1_2020","W10004_0045/PHP02",60,59,-1,267,148,0.554307116,7.33,18.7,670.62
"DEH1_2020","W10004_0046/PHP02",58,60,2,221,119,0.538461538,9.11,17.3,705.38
"DEH1_2020","W10004_0047/PHP02",59,60,1,228,96,0.421052632,10.89,19.7,731.12
"DEH1_2020","W10004_0053/PHP02",60,60,0,239,121,0.506276151,10.4,20.6,653.89
"DEH1_2020","W10004_0055/PHP02",58,59,1,248,138,0.556451613,7.13,17.4,692.51
"DEH1_2020","W10004_0059/PHP02",57,57,0,248,123,0.495967742,9.71,19.7,710.53
"DEH1_2020","W10004_0061/PHP02",59,59.5,0.5,224.5,101.5,0.452115813,8.39,18.7,712.46
"DEH1_2020","W10004_0063/PHP02",58,59,1,252,119,0.472222222,7.54,17.1,688.64
"DEH1_2020","W10004_0064/PHP02",58,58,0,230.5,117,0.507592191,10.27,18.7,720.18
"DEH1_2020","W10004_0065/PHP02",59,59,0,221,114,0.515837104,8.81,19.5,682.21
"DEH1_2020","W10004_0068/PHP02",59,60,1,228,106,0.464912281,9.69,20.4,709.24
"DEH1_2020","W10004_0069/PHP02",57,57,0,239,113,0.472803347,9.25,17.8,678.35
"DEH1_2020","W10004_0071/PHP02",57,57,0,230,124,0.539130435,9.16,17.4,713.1
"DEH1_2020","W10004_0072/PHP02",59,58.5,-0.5,219,117,0.534246575,8.59,19.25,677.06
"DEH1_2020","W10004_0073/PHP02",60,60,0,255,120,0.470588235,9.4,18.3,639.73
"DEH1_2020","W10004_0076/PHP02",58.5,59.5,1,243,119,0.489711934,8.9,19.3,706.02
"DEH1_2020","W10004_0078/PHP02",58.5,58.5,0,244.5,120,0.490797546,9.75,18.85,695.72
"DEH1_2020","W10004_0080/PHP02",60.5,61,0.5,256,141,0.55078125,9.82,19.55,712.46
"DEH1_2020","W10004_0086/PHP02",57.5,59,1.5,208.5,103,0.494004796,7.95,20,688.64
"DEH1_2020","W10004_0087/PHP02",57,58,1,232.5,119.5,0.513978495,10.23,19.25,702.16
"DEH1_2020","W10004_0092/PHP02",59,60,1,233,113,0.484978541,10.22,20.6,700.23
"DEH1_2020","W10004_0093/PHP02",60,60,0,259,132,0.50965251,7.87,17.6,682.21
"DEH1_2020","W10004_0095/PHP02",59,60,1,245,129,0.526530612,5.26,19.6,706.66
"DEH1_2020","W10004_0098/PHP02",58,58,0,251,125,0.498007968,9.37,17.3,724.69
"DEH1_2020","W10004_0101/PHP02",57,58,1,236,113,0.478813559,9.26,19.3,716.96
"DEH1_2020","W10004_0103/PHP02",59,60,1,240,144,0.6,10.39,20.2,707.95
"DEH1_2020","W10004_0106/PHP02",58,58,0,230,109,0.473913043,10.26,17.3,682.21
"DEH1_2020","W10004_0110/PHP02",57,57,0,259,126,0.486486486,10.53,20.1,733.7
"DEH1_2020","W10004_0112/PHP02",58,58,0,243,112,0.46090535,9,18.3,722.11
"DEH1_2020","W10004_0116/PHP02",57,57,0,232,127,0.547413793,9.41,20.2,720.82
"DEH1_2020","W10004_0118/PHP02",59,59,0,241,140,0.580912863,9.86,21,696.37
"DEH1_2020","W10004_0119/PHP02",57,57,0,245,115.5,0.471428571,10.85,19.05,695.72
"DEH1_2020","W10004_0121/PHP02",58,60,2,242,135,0.55785124,10.55,17.5,696.37
"DEH1_2020","W10004_0122/PHP02",58,57,-1,236,115,0.487288136,9.38,19.4,695.08
"DEH1_2020","W10004_0127/PHP02",58,58,0,249,115,0.46184739,8.26,17.5,680.92
"DEH1_2020","W10004_0129/PHP02",58,58,0,239,119,0.49790795,9.73,20.1,688.64
"DEH1_2020","W10004_0132/PHP02",58,59,1,259,124,0.478764479,10.87,19.8,747.85
"DEH1_2020","W10004_0133/PHP02",59,58,-1,234,128,0.547008547,10.86,19,738.84
"DEH1_2020","W10004_0134/PHP02",62,61,0,252,121,0.4743083,5.5,18.4,686.07
"DEH1_2020","W10004_0140/PHP02",59.5,59.5,0,245,140.5,0.573469388,8.55,17.8,680.28
"DEH1_2020","W10004_0144/PHP02",57,58,1,212,114,0.537735849,7.64,17.4,745.28
"DEH1_2020","W10004_0146/PHP02",59,60,1,243,111,0.456790123,8.66,19.1,733.7
"DEH1_2020","W10004_0147/PHP02",57,57,0,244,127,0.520491803,9.12,17.2,701.52
"DEH1_2020","W10004_0148/PHP02",58,58,0,259,143.5,0.554054054,7.48,18.05,695.72
"DEH1_2020","W10004_0150/PHP02",59,59,0,248,156,0.629032258,10.09,20.6,695.08
"DEH1_2020","W10004_0152/PHP02",58,60,2,269,143,0.531598513,9.62,17.3,692.51
"DEH1_2020","W10004_0153/PHP02",59,59,0,216,111,0.513888889,8.92,17.3,695.08
"DEH1_2020","W10004_0154/PHP02",57,57,0,234,109,0.465811966,9.63,17.8,678.35
"DEH1_2020","W10004_0161/PHP02",58,58,0,225,138,0.613333333,7.87,17.6,652.6
"DEH1_2020","W10004_0166/PHP02",59,60,1,264,135,0.511363636,11.53,17.8,651.32
"DEH1_2020","W10004_0167/PHP02",58,59,1,243,121.5,0.5,9.84,18.6,727.9
"DEH1_2020","W10004_0168/PHP02",60,60,0,235,129,0.54893617,9.63,17.2,719.54
"DEH1_2020","W10004_0169/PHP02",59,59,0,219,103,0.470319635,9.48,20.1,705.38
"DEH1_2020","W10004_0178/PHP02",58,58,0,292,140,0.479452055,8.4,17.4,692.51
"DEH1_2020","W10004_0179/PHP02",57,57,0,230.5,113.5,0.492407809,10.26,18.45,726.62
"DEH1_2020","W10004_0185/PHP02",57,58,1,233,129,0.553648069,3.47,18.1,702.8
"DEH1_2020","W10004_0190/PHP02",57,59,2,240,115,0.479166667,10.26,17.3,724.69
"DEH1_2020","W10004_0192/PHP02",59,60,1,265,135,0.509433962,12.26,19.2,687.36
"DEH1_2020","W10004_0194/PHP02",58,60,2,241,118,0.489626556,9.39,19.3,723.4
"DEH1_2020","W10004_0196/PHP02",61,60,-1,231,112,0.484848485,10.24,19.9,682.21
"DEH1_2020","W10004_0197/PHP02",59.5,58,-1.5,261,137.5,0.526819923,10.22,18.65,688
"DEH1_2020","W10004_0199/PHP02",58,60,2,239,133,0.556485356,9.81,18.4,715.67
"DEH1_2020","W10004_0203/PHP02",58,58,0,237,132,0.556962025,10.98,17.6,713.1
"DEH1_2020","W10004_0204/PHP02",58,57,-1,237,118,0.497890295,10.92,20.8,697.65
"DEH1_2020","W10004_0206/PHP02",59,59,0,245,111,0.453061224,8.46,17.4,733.7
"DEH1_2020","W10004_0212/PHP02",59,60,1,238,130,0.546218487,7.77,17.3,673.2
"DEH1_2020","W10004_0217/PHP02",58,58,0,233,98,0.420600858,10.94,20.7,688.64
"DEH1_2020","W10004_0220/PHP02",58,59,1,239,103,0.430962343,10.66,19.1,734.98
"DEH1_2020","W10004_0223/PHP02",59,59,0,243,125,0.514403292,8.93,17.8,698.94
"DEH1_2020","W10004_0224/PHP02",59,60,1,251.5,126.5,0.502982107,9.09,18.1,711.17
"DEH1_2020","W10004_0225/PHP02",58,57.5,-0.5,233,134.5,0.577253219,11.43,19.4,693.15
"DEH1_2020","W10004_0231/PHP02",57,57,0,236,139,0.588983051,8.13,18.8,709.24
"DEH1_2020","W10004_0236/PHP02",59,58,-1,246,141,0.573170732,9.89,19.8,714.39
"DEH1_2020","W10004_0238/PHP02",60,60,0,252,131,0.51984127,9.89,18.2,718.25
"DEH1_2020","W10004_0241/PHP02",59,60,1,238,122,0.512605042,11.07,17.4,698.94
"DEH1_2020","W10004_0253/PHP02",57,57,0,238,118,0.495798319,9.84,17.3,669.98
"DEH1_2020","W10004_0254/PHP02",59,58.5,-0.5,231,101.5,0.439393939,9.4,20.25,702.8
"DEH1_2020","W10004_0256/PHP02",58,59,1,211,86,0.407582938,7.75,19.5,711.81
"DEH1_2020","W10004_0258/PHP02",59,59,0,254,141,0.55511811,9.36,19.5,689.93
"DEH1_2020","W10004_0261/PHP02",59,59,0,259,141,0.544401544,10.6,20,660.33
"DEH1_2020","W10004_0262/PHP02",59,58,-1,241,145,0.601659751,10.29,20,729.83
"DEH1_2020","W10004_0264/PHP02",59,60,1,236,131,0.555084746,7.95,17.4,709.24
"DEH1_2020","W10004_0268/PHP02",59,59,0,244,146,0.598360656,9.1,19.1,706.66
"DEH1_2020","W10004_0270/PHP02",57,58,1,235,123,0.523404255,7.98,19.1,737.56
"DEH1_2020","W10004_0276/PHP02",58,59,1,242,120,0.495867769,11.51,20.5,702.8
"DEH1_2020","W10004_0290/PHP02",58.5,59,0.5,259.5,126,0.485549133,9.81,18.6,680.28
"DEH1_2020","W10004_0291/PHP02",59,60,1,251,117,0.466135458,8.13,17.6,693.79
"DEH1_2020","W10004_0299/PHP02",59,60,1,243,118,0.485596708,12.04,21.1,688.64
"DEH1_2020","W10004_0306/PHP02",58,58,0,235.5,121.5,0.515923567,10.33,19.55,722.75
"DEH1_2020","W10004_0308/PHP02",60,59,-1,245,129,0.526530612,10.86,20.8,715.67
"DEH1_2020","W10004_0310/PHP02",60,62,2,217,119,0.548387097,7.62,19.6,664.19
"DEH1_2020","W10004_0327/PHP02",59,62,0.1126,270,120,0.444444444,7.08,18,637.16
"DEH1_2020","W10004_0329/PHP02",56,57,1,226,110,0.486725664,8.79,19.1,745.28
"DEH1_2020","W10004_0336/PHP02",59,60,1,238,119,0.5,9.61,20,704.09
"DEH1_2020","W10004_0344/PHP02",58,58,0,245,140,0.571428571,9.32,18.8,709.24
"DEH1_2020","W10004_0361/PHP02",59,60,1,254,132,0.519685039,7.51,18.8,677.06
"DEH1_2020","W10004_0362/PHP02",58,58,0,242,109,0.450413223,11.76,17.9,723.4
"DEH1_2020","W10004_0380/PHP02",58,57,-1,254,123,0.484251969,10.57,19.8,731.12
"DEH1_2020","W10004_0381/PHP02",57,58,1,249,148,0.59437751,10.29,19.5,707.95
"DEH1_2020","W10004_0383/PHP02",58,59,1,233,118,0.506437768,10.23,20.5,701.52
"DEH1_2020","W10004_0389/PHP02",59,60,1,235,111,0.472340426,8.09,17.3,700.23
"DEH1_2020","W10004_0393/PHP02",57,60,0.1126,216,82,0.519453485708,8.68,19.5,701.52
"DEH1_2020","W10004_0394/PHP02",57,57,0,204,81,0.397058824,9.3,17.3,696.37
"DEH1_2020","W10004_0395/PHP02",59,59,0,250,133,0.532,10.94,20.2,742.71
"DEH1_2020","W10004_0409/PHP02",59,60,1,243,131,0.53909465,9.43,19.5,678.35
"DEH1_2020","W10004_0410/PHP02",57,57,0,261,127,0.486590038,11.44,19.7,709.24
"DEH1_2020","W10004_0412/PHP02",61,60,-1,262,153,0.583969466,7.94,18.2,733.7
"DEH1_2020","W10004_0417/PHP02",57,58,1,256,142,0.5546875,10.06,19.9,725.97
"DEH1_2020","W10004_0419/PHP02",58.5,59,0.5,213.5,103.5,0.484777518,8.45,20.25,668.05
"DEH1_2020","W10004_0427/PHP02",60,59,-1,237,131,0.552742616,8.64,21.6,680.92
"DEH1_2020","W10004_0430/PHP02",59,60,1,247,142,0.574898785,8.46,20.4,697.65
"DEH1_2020","W10004_0465/PHP02",59,60,1,259,124,0.478764479,10.21,18.7,686.07
"DEH1_2020","W10004_0467/PHP02",57,60,0.1126,248,117,0.471774194,7.92,17.1,700.23
"DEH1_2020","W10004_0474/PHP02",57,58,1,230,129,0.560869565,9.61,20,701.52
"DEH1_2020","W10004_0487/PHP02",59,60,1,244,128,0.524590164,11.59,20,664.19
"DEH1_2020","W10004_0498/PHP02",59,60,1,242,146,0.603305785,7.8,18.4,674.49
"DEH1_2020","W10004_0501/PHP02",58,59,1,252,112,0.444444444,7.36,20.4,678.35
"DEH1_2020","W10004_0505/PHP02",58,59,1,249,122,0.489959839,10.32,20.3,668.05
"DEH1_2020","W10004_0601/PHP02",57,58,1,233,137,0.587982833,9.43,17.3,682.21
"DEH1_2020","W10004_0608/PHP02",62,62,0,234,138,0.58974359,7.32,19.5,743.99
"DEH1_2020","W10004_0612/PHP02",58,58,0,271,152,0.560885609,11.18,19.8,698.94
"DEH1_2020","W10004_0614/PHP02",58,58,0,230,114,0.495652174,8.14,20,725.97
"DEH1_2020","W10004_0616/PHP02",57,57,0,233,106,0.454935622,11.51,20.1,700.23
"DEH1_2020","W10004_0618/PHP02",58,61,0.1126,233,124,0.532188841,4.77,17.4,684.78
"DEH1_2020","W10004_0619/PHP02",59,60,1,264,137,0.518939394,11.71,20.4,702.8
"DEH1_2020","W10004_0620/PHP02",58,58,0,241,140,0.580912863,9.38,19.4,698.94
"DEH1_2020","W10004_0622/PHP02",58,58,0,262,143,0.545801527,12.25,19.3,698.94
"DEH1_2020","W10004_0624/PHP02",57,58,1,225,96,0.426666667,9.45,19.8,696.37
"DEH1_2020","W10004_0625/PHP02",58,58,0,263,142,0.539923954,9.84,19.7,691.22
