"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"IAH4_2021","W10004_0932/PHZ51",78,81.5,3.5,NA,NA,NA,8.82,15.6,758.15
"IAH4_2021","W10004_0935/PHK76",72,73,1,NA,NA,NA,11.73,15.5,753
"IAH4_2021","W10004_0935/PHZ51",77,79,2,NA,NA,NA,7.01,15.3,729.83
"IAH4_2021","W10004_0940/PHK76",76,76,0,NA,NA,NA,10.29,15.3,754.29
"IAH4_2021","W10004_0943/PHK76",75,77,2,NA,NA,NA,10.24,15.4,772.31
"IAH4_2021","W10004_0949/PHK76",77,77,0,NA,NA,NA,10,15.65,780.03
"IAH4_2021","W10004_0949/PHZ51",78,78,0,NA,NA,NA,9.02,14.9,736.27
"IAH4_2021","W10004_0950/PHK76",73,73,0,NA,NA,NA,8.87,15.8,749.14
"IAH4_2021","W10004_0950/PHZ51",74,76,2,NA,NA,NA,9.76,15.5,728.55
"IAH4_2021","W10004_0951/PHK76",73,74,1,NA,NA,NA,12.73,15.8,732.41
"IAH4_2021","W10004_0951/PHZ51",75,78,3,NA,NA,NA,9.61,14.8,740.13
"IAH4_2021","W10004_0953/PHK76",76,76,0,NA,NA,NA,8.18,16.1,745.28
"IAH4_2021","W10004_0953/PHZ51",77.5,80,2.5,NA,NA,NA,7.89,15.4,745.28
"IAH4_2021","W10004_0955/PHK76",78,79,1,NA,NA,NA,10.03,15.35657,749.14
"IAH4_2021","W10004_0955/PHZ51",77,81,4,NA,NA,NA,7.8,14.9,724.69
"IAH4_2021","W10004_0956/PHK76",76,76,0,NA,NA,NA,12.35,15.8,758.15
"IAH4_2021","W10004_0956/PHZ51",77,79,2,NA,NA,NA,5.52,16.3,709.24
"IAH4_2021","W10004_0963/PHZ51",78,82,4,NA,NA,NA,7.77,14.9,704.09
"IAH4_2021","W10004_0964/PHZ51",75,76,1,NA,NA,NA,10.81,14.9,716.96
"IAH4_2021","W10004_0965/PHK76",75,77,2,NA,NA,NA,9.84,15.8,742.71
"IAH4_2021","W10004_0965/PHZ51",78,81,3,NA,NA,NA,8.41,15,715.67
"IAH4_2021","W10004_0966/PHK76",78,76,-2,NA,NA,NA,11.68,15.4,746.57
"IAH4_2021","W10004_0966/PHZ51",76,76.5,0.5,NA,NA,NA,10,15.1,713.74
"IAH4_2021","W10004_0969/PHK76",73,74,1,NA,NA,NA,9.81,15.1,731.12
"IAH4_2021","W10004_0969/PHZ51",77,80,3,NA,NA,NA,8.64,15.4,727.26
"IAH4_2021","W10004_0970/PHK76",75,76,1,NA,NA,NA,9.73,16.4,745.28
"IAH4_2021","W10004_0970/PHZ51",79,79,0,NA,NA,NA,8.3,14.8,716.96
"IAH4_2021","W10004_0971/PHK76",74,74,0,NA,NA,NA,8.69,15.4,738.84
"IAH4_2021","W10004_0971/PHZ51",77,79,2,NA,NA,NA,8.53,15.2,740.13
"IAH4_2021","W10004_0974/PHK76",74,74,0,NA,NA,NA,10.42,15.8,747.85
"IAH4_2021","W10004_0974/PHZ51",76,78,2,NA,NA,NA,10.96,15,747.85
"IAH4_2021","W10004_0975/PHK76",75,76,1,NA,NA,NA,10.28,14.8,729.83
"IAH4_2021","W10004_0975/PHZ51",77.5,79,1.5,NA,NA,NA,8.69,15.45,729.19
"IAH4_2021","W10004_0981/PHK76",75,75,0,NA,NA,NA,10.48,15.8,749.14
"IAH4_2021","W10004_0981/PHZ51",76,79,3,NA,NA,NA,9.89,15.1,759.44
"IAH4_2021","W10004_0982/PHK76",75,75,0,NA,NA,NA,9.57,15.9,756.86
"IAH4_2021","W10004_0984/PHK76",75,75,0,NA,NA,NA,9,15.95,752.36
"IAH4_2021","W10004_0984/PHZ51",78,80,2,NA,NA,NA,8.04,15.4,724.69
"IAH4_2021","W10004_0988/PHK76",73,73,0,NA,NA,NA,11.26,15.3,767.16
"IAH4_2021","W10004_0988/PHZ51",76,77,1,NA,NA,NA,9.77,15.2,734.98
"IAH4_2021","W10004_0991/PHK76",73,73,0,NA,NA,NA,10.89,15.4,742.71
"IAH4_2021","W10004_0991/PHZ51",75.5,76,0.5,NA,NA,NA,9.72,15.1,724.69
"IAH4_2021","W10004_0996/PHK76",78,78,0,NA,NA,NA,10.7,15.6,773.6
"IAH4_2021","W10004_0996/PHZ51",78,79,1,NA,NA,NA,9.76,15.3,747.85
"IAH4_2021","W10004_0997/PHK76",73,73,0,NA,NA,NA,9.65,15.7,754.29
"IAH4_2021","W10004_0997/PHZ51",73,74,1,NA,NA,NA,7.95,14.9,749.14
"IAH4_2021","W10004_1000/PHK76",75,75,0,NA,NA,NA,10.89,15.7,758.15
"IAH4_2021","W10004_1000/PHZ51",76,78,2,NA,NA,NA,9.85,15.5,738.84
"IAH4_2021","W10004_1001/PHZ51",73,77,4,NA,NA,NA,8.52,15.2,742.71
"IAH4_2021","W10004_1002/PHK76",75,76.5,1.5,NA,NA,NA,10.91,15.3,762.66
"IAH4_2021","W10004_1002/PHZ51",77,79,2,NA,NA,NA,8.44,15.6,745.28
"IAH4_2021","W10004_1004/PHK76",73,73.5,0.5,NA,NA,NA,9.25,15.7,736.91
"IAH4_2021","W10004_1004/PHZ51",73,75,2,NA,NA,NA,7.53,15.5,727.26
"IAH4_2021","W10004_1007/PHZ51",74,76,2,NA,NA,NA,9.49,15.2,727.26
"IAH4_2021","W10004_1011/PHK76",78,76,-2,NA,NA,NA,11.46,15.2,755.58
"IAH4_2021","W10004_1011/PHZ51",78,78,0,NA,NA,NA,9.48,14.8,720.82
"IAH4_2021","W10004_1014/PHK76",76,76,0,NA,NA,NA,11.62,16,758.15
"IAH4_2021","W10004_1015/PHK76",75,76,1,NA,NA,NA,9.18,15.5,776.17
"IAH4_2021","W10004_1015/PHZ51",77,78,1,NA,NA,NA,10.54,14.9,732.41
"IAH4_2021","W10004_1018/PHK76",74.5,74.5,0,NA,NA,NA,10.23,15.35,749.14
"IAH4_2021","W10004_1018/PHZ51",77,77,0,NA,NA,NA,9.62,15.4,750.43
"IAH4_2021","W10004_1020/PHK76",73,73,0,NA,NA,NA,8.89,15.5,710.53
"IAH4_2021","W10004_1020/PHZ51",75.5,78,2.5,NA,NA,NA,7.92,15.3,691.22
"IAH4_2021","W10004_1032/PHK76",74,73,-1,NA,NA,NA,9.7,15.5,758.15
"IAH4_2021","W10004_1032/PHZ51",78,80,2,NA,NA,NA,8.64,14.9,716.96
"IAH4_2021","W10004_1037/PHK76",73,73,0,NA,NA,NA,9.07,15.8,755.58
"IAH4_2021","W10004_1037/PHZ51",76.5,78.5,2,NA,NA,NA,8.66,15.15,730.48
"IAH4_2021","W10004_1045/PHK76",76,78,2,NA,NA,NA,11.85,15.55,744.64
"IAH4_2021","W10004_1045/PHZ51",76,79,3,NA,NA,NA,10.22,15.5,740.13
"IAH4_2021","W10004_1052/PHK76",75,75,0,NA,NA,NA,9.02,15.4,720.82
"IAH4_2021","W10004_1052/PHZ51",76.5,78,1.5,NA,NA,NA,8.61,15.1,693.79
"IAH4_2021","W10004_1057/PHK76",75,76,1,NA,NA,NA,9.2,15.3,764.59
"IAH4_2021","W10004_1063/PHK76",74,75,1,NA,NA,NA,9.64,16.3,753
"IAH4_2021","W10004_1063/PHZ51",78,79,1,NA,NA,NA,11.07,16.1,747.85
"IAH4_2021","W10004_1064/PHK76",75,76,1,NA,NA,NA,12.18,15.4,745.28
"IAH4_2021","W10004_1064/PHZ51",77,78,1,NA,NA,NA,8.68,15.5,713.1
"IAH4_2021","W10004_1072/PHK76",75,76,1,NA,NA,NA,10.06,16.1,731.12
"IAH4_2021","W10004_1072/PHZ51",77,77,0,NA,NA,NA,8.98,15.7,736.27
"IAH4_2021","W10004_1080/PHK76",77,76,-1,NA,NA,NA,10.19,15.5,736.27
"IAH4_2021","W10004_1080/PHZ51",78,78,0,NA,NA,NA,10.28,15.4,736.27
"IAH4_2021","W10004_1081/PHK76",75,75,0,NA,NA,NA,12.93,15.6,722.11
"IAH4_2021","W10004_1081/PHZ51",76,78,2,NA,NA,NA,11.37,14.8,727.26
"IAH4_2021","W10004_1084/PHK76",75,75,0,NA,NA,NA,10.97,15.1,762.01
"IAH4_2021","W10004_1084/PHZ51",78,78,0,NA,NA,NA,8.58,15,702.8
"IAH4_2021","W10004_1099/PHK76",75,76,1,NA,NA,NA,9.96,15.3,747.85
"IAH4_2021","W10004_1099/PHZ51",76,79,3,NA,NA,NA,9.42,15.2,734.98
"IAH4_2021","W10004_1104/PHK76",75,75,0,NA,NA,NA,10.72,15.5,751.72
"IAH4_2021","W10004_1104/PHZ51",78,79,1,NA,NA,NA,8.68,15.3,734.98
"IAH4_2021","W10004_1112/PHK76",75,75,0,NA,NA,NA,10.4,15.3,773.6
"IAH4_2021","W10004_1112/PHZ51",76,77.5,1.5,NA,NA,NA,9.73,15.2,737.56
"IAH4_2021","W10004_1117/PHK76",77,77,0,NA,NA,NA,8.33,15.9,753
"IAH4_2021","W10004_1117/PHZ51",78,77,-1,NA,NA,NA,7.66,15.5,709.24
"IAH4_2021","W10004_1118/PHK76",75,75,0,NA,NA,NA,11.86,15.5,759.44
"IAH4_2021","W10004_1118/PHZ51",78,79,1,NA,NA,NA,9.69,15.6,765.88
"IAH4_2021","W10004_1123/PHK76",73,74,1,NA,NA,NA,7.69,15.7,759.44
"IAH4_2021","W10004_1123/PHZ51",75,77,2,NA,NA,NA,8.22,15.4,710.53
"IAH4_2021","W10004_1140/PHK76",76,76,0,NA,NA,NA,5.96,15.9,740.13
"IAH4_2021","W10004_1140/PHZ51",81,81,0,NA,NA,NA,7.64,15.5,710.53
"IAH4_2021","W10004_1143/PHZ51",79,80,1,NA,NA,NA,8.84,15.4,732.41
"IAH4_2021","W10004_1146/PHZ51",78,80,2,NA,NA,NA,8.02,14.8,724.04
"IAH4_2021","W10004_1156/PHK76",75,75,0,NA,NA,NA,9.76,15.2,731.12
"IAH4_2021","W10004_1156/PHZ51",76,76,0,NA,NA,NA,9.13,15,722.11
"IAH4_2021","B14A/OH43",79.3,80.4,1.1,NA,NA,NA,9.27,15.35657,703.72
"IAH4_2021","B37/H95",80.8,82.9,2.1,NA,NA,NA,10.54,16.33,755.42
"IAH4_2021","B37/MO17",79.4,76.2625,4.2,NA,NA,NA,7.35,15.71,721.15
"IAH4_2021","B37/OH43",78.1,80.7,2.6,NA,NA,NA,7.59,16.18,720.34
"IAH4_2021","B73/MO17",79.6,81.9,2.3,NA,NA,NA,11.29,15.65,711.33
"IAH4_2021","B73/PHN82",78.9,80.6,1.7,NA,NA,NA,12.92,15.79,753.65
"IAH4_2021","CG44/CGR01",70.9,72.1,1.2,NA,NA,NA,8.98,15.37,720.82
"IAH4_2021","F42/H95",80.6,80.8,0.2,NA,NA,NA,10.46,16.09,767.48
"IAH4_2021","F42/MO17",78.6,80.4,1.8,NA,NA,NA,10.37,15.73,720.66
"IAH4_2021","LH74/PHN82",77.6,77.9,0.3,NA,NA,NA,10.73,15.58,745.76
"IAH4_2021","PHW52/PHM49",78,79.5,1.5,NA,NA,NA,12.96,16.51,748.77
"IAH4_2021","W10004_0006/PHP02",72,73,1,NA,NA,NA,10.88,15.1,704.09
"IAH4_2021","W10004_0007/PHP02",75,76,1,NA,NA,NA,10.41,15.4,728.55
"IAH4_2021","W10004_0008/PHP02",73,74,1,NA,NA,NA,12.63,15.15,727.26
"IAH4_2021","W10004_0010/PHP02",74,74,0,NA,NA,NA,12.69,15.3,732.41
"IAH4_2021","W10004_0013/PHP02",72,73,1,NA,NA,NA,7.76,15.2,711.81
"IAH4_2021","W10004_0014/PHP02",73,76,3,NA,NA,NA,13.17,15.4,711.81
"IAH4_2021","W10004_0018/PHP02",72,73,1,NA,NA,NA,10.64,15.4,742.71
"IAH4_2021","W10004_0026/PHP02",73,74,1,NA,NA,NA,12.42,15.3,728.55
"IAH4_2021","W10004_0027/PHP02",73,73,0,NA,NA,NA,13.62,15,704.09
"IAH4_2021","W10004_0032/PHP02",73,74,1,NA,NA,NA,10.93,15.2,737.56
"IAH4_2021","W10004_0034/PHP02",73,75,2,NA,NA,NA,12.25,15.2,691.22
"IAH4_2021","W10004_0035/PHP02",72,73,1,NA,NA,NA,12.95,15.2,723.4
"IAH4_2021","W10004_0037/PHP02",73,75,2,NA,NA,NA,10.99,15.1,742.71
"IAH4_2021","W10004_0039/PHP02",73,75,2,NA,NA,NA,11.32,15.2,737.56
"IAH4_2021","W10004_0041/PHP02",74,75,1,NA,NA,NA,11.86,15.1,718.25
"IAH4_2021","W10004_0042/PHP02",72,74,2,NA,NA,NA,11.77,15.3,728.55
"IAH4_2021","W10004_0045/PHP02",77,76,-1,NA,NA,NA,11.15,15.4,723.4
"IAH4_2021","W10004_0046/PHP02",75,75,0,NA,NA,NA,9.28,14.8,702.8
"IAH4_2021","W10004_0047/PHP02",73,75,2,NA,NA,NA,11.33,14.8,723.4
"IAH4_2021","W10004_0053/PHP02",73,75,2,NA,NA,NA,11.93,15.6,723.4
"IAH4_2021","W10004_0055/PHP02",75,75,0,NA,NA,NA,9.49,15,702.8
"IAH4_2021","W10004_0059/PHP02",72.5,72.5,0,NA,NA,NA,9.14,14.9,730.48
"IAH4_2021","W10004_0061/PHP02",73,75,2,NA,NA,NA,10.46,15.3,733.7
"IAH4_2021","W10004_0063/PHP02",73,74,1,NA,NA,NA,9.78,14.9,709.24
"IAH4_2021","W10004_0064/PHP02",72,73,1,NA,NA,NA,11.6,15,720.82
"IAH4_2021","W10004_0065/PHP02",74,74,0,NA,NA,NA,11.68,14.8,723.4
"IAH4_2021","W10004_0068/PHP02",74,75,1,NA,NA,NA,12.54,15.4,728.55
"IAH4_2021","W10004_0069/PHP02",72,73,1,NA,NA,NA,9.72,14.8,720.82
"IAH4_2021","W10004_0071/PHP02",72.5,72.5,0,NA,NA,NA,11.7,15,711.81
"IAH4_2021","W10004_0072/PHP02",73,74,1,NA,NA,NA,10.71,15.5,728.55
"IAH4_2021","W10004_0073/PHP02",73,74,1,NA,NA,NA,12.02,14.8,702.8
"IAH4_2021","W10004_0076/PHP02",72.5,74,1.5,NA,NA,NA,10.33,15.45,727.9
"IAH4_2021","W10004_0078/PHP02",74,75.5,1.5,NA,NA,NA,11.02,15.05,735.63
"IAH4_2021","W10004_0080/PHP02",76,76,0,NA,NA,NA,10.49,14.7,716.96
"IAH4_2021","W10004_0086/PHP02",73,74,1,NA,NA,NA,8.49,15.7,720.82
"IAH4_2021","W10004_0087/PHP02",73,74,1,NA,NA,NA,10.98,15.1,733.7
"IAH4_2021","W10004_0092/PHP02",74,76,2,NA,NA,NA,9.17,15.4,728.55
"IAH4_2021","W10004_0093/PHP02",75,77,2,NA,NA,NA,10.55,14.8,718.25
"IAH4_2021","W10004_0095/PHP02",73,73,0,NA,NA,NA,8.47,15,749.14
"IAH4_2021","W10004_0098/PHP02",73,74,1,NA,NA,NA,9.49,15,727.26
"IAH4_2021","W10004_0101/PHP02",72,74,2,NA,NA,NA,10.45,14.8,711.81
"IAH4_2021","W10004_0103/PHP02",76.5,78,1.5,NA,NA,NA,8.81,15.15,731.76
"IAH4_2021","W10004_0106/PHP02",72,73,1,NA,NA,NA,10.84,14.5,693.79
"IAH4_2021","W10004_0110/PHP02",72,72,0,NA,NA,NA,10.9,14.9,724.69
"IAH4_2021","W10004_0112/PHP02",72,73,1,NA,NA,NA,10.56,15,731.12
"IAH4_2021","W10004_0116/PHP02",72,73,1,NA,NA,NA,10.43,15.2,741.42
"IAH4_2021","W10004_0118/PHP02",72,72,0,NA,NA,NA,8.28,15.4,731.12
"IAH4_2021","W10004_0119/PHP02",73,73,0,NA,NA,NA,12.51,15.1,719.54
"IAH4_2021","W10004_0121/PHP02",75,76,1,NA,NA,NA,11.11,14.8,722.11
"IAH4_2021","W10004_0122/PHP02",73,74,1,NA,NA,NA,11.78,15.6,727.26
"IAH4_2021","W10004_0127/PHP02",72,73,1,NA,NA,NA,8.88,14.7,709.24
"IAH4_2021","W10004_0129/PHP02",73,74,1,NA,NA,NA,12.67,15.15,717.61
"IAH4_2021","W10004_0132/PHP02",73,75,2,NA,NA,NA,11.94,15.4,741.42
"IAH4_2021","W10004_0133/PHP02",73,74,1,NA,NA,NA,8.41,15.4,727.26
"IAH4_2021","W10004_0134/PHP02",73,73,0,NA,NA,NA,10.54,15.3,713.1
"IAH4_2021","W10004_0140/PHP02",75,76,1,NA,NA,NA,10.62,14.9,713.1
"IAH4_2021","W10004_0144/PHP02",72,73,1,NA,NA,NA,8.2,15.2,731.76
"IAH4_2021","W10004_0146/PHP02",73,75,2,NA,NA,NA,13.54,15.4,746.57
"IAH4_2021","W10004_0147/PHP02",74,74.5,0.5,NA,NA,NA,11.06,15.2,736.91
"IAH4_2021","W10004_0148/PHP02",75,75,0,NA,NA,NA,12.59,15.1,701.52
"IAH4_2021","W10004_0150/PHP02",73,75.5,2.5,NA,NA,NA,11.18,15.3,731.12
"IAH4_2021","W10004_0152/PHP02",72,74,2,NA,NA,NA,12.28,15.6,716.96
"IAH4_2021","W10004_0153/PHP02",75,75,0,NA,NA,NA,9.17,15.2,715.67
"IAH4_2021","W10004_0154/PHP02",73,73,0,NA,NA,NA,13.26,15,715.67
"IAH4_2021","W10004_0161/PHP02",73,73,0,NA,NA,NA,11.35,15.2,720.82
"IAH4_2021","W10004_0166/PHP02",74.5,77,2.5,NA,NA,NA,10.14,15,701.52
"IAH4_2021","W10004_0167/PHP02",75,76,1,NA,NA,NA,11.76,15.6,728.55
"IAH4_2021","W10004_0168/PHP02",73,76,3,NA,NA,NA,12.89,15.5,722.11
"IAH4_2021","W10004_0169/PHP02",73,73,0,NA,NA,NA,12.5,14.8,710.53
"IAH4_2021","W10004_0178/PHP02",75,75,0,NA,NA,NA,11.26,15,718.25
"IAH4_2021","W10004_0179/PHP02",73,73,0,NA,NA,NA,10.73,15.4,727.26
"IAH4_2021","W10004_0185/PHP02",72,73,1,NA,NA,NA,9.34,15.25,720.18
"IAH4_2021","W10004_0190/PHP02",74,75.5,1.5,NA,NA,NA,11.33,14.95,709.24
"IAH4_2021","W10004_0192/PHP02",75.5,76.5,1,NA,NA,NA,13.47,15,711.81
"IAH4_2021","W10004_0194/PHP02",73,74,1,NA,NA,NA,11.73,14.9,745.28
"IAH4_2021","W10004_0196/PHP02",76,77,1,NA,NA,NA,12.5,15.4,723.4
"IAH4_2021","W10004_0197/PHP02",76.5,76,-0.5,NA,NA,NA,10.39,15.2,729.83
"IAH4_2021","W10004_0199/PHP02",73,75,2,NA,NA,NA,9.85,15.2,719.54
"IAH4_2021","W10004_0203/PHP02",73,75,2,NA,NA,NA,11.4,15.6,731.12
"IAH4_2021","W10004_0204/PHP02",75,75,0,NA,NA,NA,10.79,15.3,718.25
"IAH4_2021","W10004_0206/PHP02",73,73,0,NA,NA,NA,11.05,15.6,723.4
"IAH4_2021","W10004_0212/PHP02",73,75,2,NA,NA,NA,10.01,15.1,714.39
"IAH4_2021","W10004_0217/PHP02",72,74,2,NA,NA,NA,11.2,15,716.96
"IAH4_2021","W10004_0220/PHP02",73.5,73.5,0,NA,NA,NA,11.1,15.6,733.05
"IAH4_2021","W10004_0223/PHP02",75,76,1,NA,NA,NA,10.28,14.8,719.54
"IAH4_2021","W10004_0224/PHP02",73,75,2,NA,NA,NA,9.36,14.7,701.52
"IAH4_2021","W10004_0225/PHP02",73,73,0,NA,NA,NA,11.9,15.3,715.67
"IAH4_2021","W10004_0231/PHP02",73,74,1,NA,NA,NA,7.97,14.8,723.4
"IAH4_2021","W10004_0236/PHP02",76,76,0,NA,NA,NA,10.97,15.2,704.09
"IAH4_2021","W10004_0238/PHP02",76,77,1,NA,NA,NA,10.4,15.2,731.12
"IAH4_2021","W10004_0241/PHP02",72.5,74.5,2,NA,NA,NA,11.84,15,710.53
"IAH4_2021","W10004_0253/PHP02",73,73,0,NA,NA,NA,10.3,14.5,711.81
"IAH4_2021","W10004_0254/PHP02",72,72,0,NA,NA,NA,11.81,15,724.69
"IAH4_2021","W10004_0256/PHP02",73,74,1,NA,NA,NA,10.97,15.1,720.82
"IAH4_2021","W10004_0258/PHP02",75,75,0,NA,NA,NA,10.64,14.9,702.8
"IAH4_2021","W10004_0261/PHP02",76,76,0,NA,NA,NA,7.18,15.5,701.52
"IAH4_2021","W10004_0262/PHP02",73,73,0,NA,NA,NA,10.4,15.5,738.84
"IAH4_2021","W10004_0264/PHP02",72.5,73.5,1,NA,NA,NA,8.85,15.25,726.62
"IAH4_2021","W10004_0268/PHP02",75,76,1,NA,NA,NA,9.59,15.9,732.41
"IAH4_2021","W10004_0270/PHP02",72.5,73.5,1,NA,NA,NA,11.68,15.1,724.69
"IAH4_2021","W10004_0276/PHP02",72,73,1,NA,NA,NA,10.82,15.3,736.27
"IAH4_2021","W10004_0290/PHP02",73,74,1,NA,NA,NA,10.66,15.6,731.12
"IAH4_2021","W10004_0291/PHP02",73,74,1,NA,NA,NA,10.88,15.3,705.38
"IAH4_2021","W10004_0299/PHP02",74,76,2,NA,NA,NA,10.17,15.3,729.83
"IAH4_2021","W10004_0306/PHP02",73,74,1,NA,NA,NA,11.08,15.4,718.25
"IAH4_2021","W10004_0308/PHP02",75,75,0,NA,NA,NA,10.61,15.6,753
"IAH4_2021","W10004_0310/PHP02",73,75,2,NA,NA,NA,10.61,16.05,716.96
"IAH4_2021","W10004_0327/PHP02",73,76,3,NA,NA,NA,7.04,15.3,704.09
"IAH4_2021","W10004_0329/PHP02",71,72,1,NA,NA,NA,10.92,15.1,742.71
"IAH4_2021","W10004_0336/PHP02",73,77,4,NA,NA,NA,10.34,15.2,734.98
"IAH4_2021","W10004_0344/PHP02",73,75,2,NA,NA,NA,11.59,15.5,716.96
"IAH4_2021","W10004_0361/PHP02",73,73,0,NA,NA,NA,11.16,15.65,716.96
"IAH4_2021","W10004_0362/PHP02",73,75,2,NA,NA,NA,11.56,14.9,734.98
"IAH4_2021","W10004_0380/PHP02",74,74,0,NA,NA,NA,7.62,15.2,720.82
"IAH4_2021","W10004_0381/PHP02",73,73,0,NA,NA,NA,11.59,15.3,724.69
"IAH4_2021","W10004_0383/PHP02",73,75,2,NA,NA,NA,8.96,15.1,731.12
"IAH4_2021","W10004_0389/PHP02",73,74,1,NA,NA,NA,9.36,14.9,718.25
"IAH4_2021","W10004_0393/PHP02",71.5,74.5,3,NA,NA,NA,8.03,15.25,711.17
"IAH4_2021","W10004_0394/PHP02",72,72,0,NA,NA,NA,8.26,15,711.81
"IAH4_2021","W10004_0395/PHP02",72,73,1,NA,NA,NA,12.03,15.7,745.28
"IAH4_2021","W10004_0409/PHP02",76,76.5,0.5,NA,NA,NA,14.3,15.45,720.18
"IAH4_2021","W10004_0410/PHP02",73,75.5,2.5,NA,NA,NA,9.43,14.95,725.33
"IAH4_2021","W10004_0412/PHP02",75,76,1,NA,NA,NA,11.28,15.4,762.66
"IAH4_2021","W10004_0417/PHP02",73,76,3,NA,NA,NA,13.61,15.2,734.98
"IAH4_2021","W10004_0419/PHP02",72,73,1,NA,NA,NA,13.51,14.9,711.81
"IAH4_2021","W10004_0427/PHP02",73,74,1,NA,NA,NA,7.73,15.4,729.83
"IAH4_2021","W10004_0430/PHP02",75,75,0,NA,NA,NA,9.01,15.3,736.27
"IAH4_2021","W10004_0465/PHP02",75,77,2,NA,NA,NA,9.54,15.4,718.25
"IAH4_2021","W10004_0467/PHP02",73,77,4,NA,NA,NA,9.71,14.9,706.66
"IAH4_2021","W10004_0474/PHP02",73,74,1,NA,NA,NA,12.18,14.9,731.12
"IAH4_2021","W10004_0487/PHP02",75,75,0,NA,NA,NA,8.81,15.4,729.83
"IAH4_2021","W10004_0498/PHP02",73,74,1,NA,NA,NA,10.07,15.9,697.65
"IAH4_2021","W10004_0501/PHP02",75,76,1,NA,NA,NA,8.85,15,729.83
"IAH4_2021","W10004_0505/PHP02",73,74.5,1.5,NA,NA,NA,8.12,15.2,711.17
"IAH4_2021","W10004_0601/PHP02",72,73,1,NA,NA,NA,11.63,15.5,724.69
"IAH4_2021","W10004_0608/PHP02",76,76,0,NA,NA,NA,8.65,15.4,737.56
"IAH4_2021","W10004_0612/PHP02",75,74,-1,NA,NA,NA,13.53,15,723.4
"IAH4_2021","W10004_0614/PHP02",76,77,1,NA,NA,NA,13.03,15.2,720.82
"IAH4_2021","W10004_0616/PHP02",75,75,0,NA,NA,NA,14.36,14.9,728.55
"IAH4_2021","W10004_0618/PHP02",73,73,0,NA,NA,NA,7.28,15.3,705.38
"IAH4_2021","W10004_0619/PHP02",75,76,1,NA,NA,NA,12.15,15.6,738.84
"IAH4_2021","W10004_0620/PHP02",74,74,0,NA,NA,NA,9.6,15.9,716.96
"IAH4_2021","W10004_0622/PHP02",73.5,73.5,0,NA,NA,NA,10.04,15.25,721.47
"IAH4_2021","W10004_0624/PHP02",71,72,1,NA,NA,NA,12.46,15.1,700.23
"IAH4_2021","W10004_0625/PHP02",73,74,1,NA,NA,NA,7.82,14.8,749.14
"IAH4_2021","W10004_0628/PHP02",73,73,0,NA,NA,NA,13.67,15,719.54
"IAH4_2021","W10004_0631/PHP02",73,74,1,NA,NA,NA,11.03,14.9,711.81
"IAH4_2021","W10004_0632/PHP02",72,73,1,NA,NA,NA,13.64,15.4,720.82
"IAH4_2021","W10004_0636/PHP02",73,74,1,NA,NA,NA,8.19,15.1,710.53
"IAH4_2021","W10004_0637/PHP02",73,74,1,NA,NA,NA,11.91,15.5,727.26
"IAH4_2021","W10004_0639/PHP02",76,77,1,NA,NA,NA,7.14,15.7,746.57
"IAH4_2021","W10004_0644/PHP02",73,74,1,NA,NA,NA,9.93,15.4,720.82
"IAH4_2021","W10004_0645/PHP02",74,76,2,NA,NA,NA,14.06,15.1,714.39
"IAH4_2021","W10004_0646/PHP02",75,76,1,NA,NA,NA,9.78,14.9,720.82
"IAH4_2021","W10004_0649/PHP02",72.5,75,2.5,NA,NA,NA,10.71,15.3,728.55
"IAH4_2021","W10004_0651/PHP02",73,74,1,NA,NA,NA,11.37,15.3,732.41
"IAH4_2021","W10004_0654/PHP02",75,76,1,NA,NA,NA,10.2,15.5,724.69
"IAH4_2021","W10004_0658/PHP02",75,74,-1,NA,NA,NA,12.3,15.2,709.24
"IAH4_2021","W10004_0659/PHP02",73,75,2,NA,NA,NA,9.38,15.2,693.79
"IAH4_2021","W10004_0661/PHP02",75,76,1,NA,NA,NA,11.59,15.1,732.41
"IAH4_2021","W10004_0667/PHP02",75,75,0,NA,NA,NA,10.77,14.9,720.82
"IAH4_2021","W10004_0669/PHP02",73,73,0,NA,NA,NA,11.51,15.3,719.54
"IAH4_2021","W10004_0672/PHP02",72,74,2,NA,NA,NA,9.75,15.5,737.56
"IAH4_2021","W10004_0673/PHP02",73,73,0,NA,NA,NA,10.69,15.8,729.83
"IAH4_2021","W10004_0675/PHP02",71,72,1,NA,NA,NA,12.14,14.9,714.39
"IAH4_2021","W10004_0678/PHP02",72,73,1,NA,NA,NA,10.03,15.1,722.11
"IAH4_2021","W10004_0680/PHP02",73,75,2,NA,NA,NA,11.7,15.2,747.85
"IAH4_2021","W10004_0682/PHP02",73,74,1,NA,NA,NA,11.4,15.1,702.8
"IAH4_2021","W10004_0684/PHP02",74,76,2,NA,NA,NA,9.44,15,746.57
"IAH4_2021","W10004_0685/PHP02",70,72,2,NA,NA,NA,10.61,15.1,737.56
"IAH4_2021","W10004_0687/PHP02",75,75,0,NA,NA,NA,12.48,14.8,765.88
"IAH4_2021","W10004_0688/PHP02",75,75,0,NA,NA,NA,11.21,15.8,738.84
"IAH4_2021","W10004_0689/PHP02",75,77,2,NA,NA,NA,9.55,15.6,740.13
